ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
10	Primary_Auditory_Cortex	0.2550884	0.2192653	0.2502743	0.2431573	0.2403875	0.2555692	0.2400203	0.2315215	0.230327	0.2358249	0.2287508	0.2287512	0.2670089	0.2469956	0.2623236	0.236217	0.2333632	0.2553935	0.2230481	0.2393101	0.2436797	0.2280999	0.218445	0.235732	0.228495	0.2363283	0.1923345	0.2118401	0.2230936	0.2202668	0.2264962	0.2381234	0.3141323	0.3067548	0.3120223	0.3258988	0.3119839	0.32446	0.2950886	0.3094405	0.3201873	0.333031	0.3184198	0.3275958	0.326242	0.3432462	0.3279874	0.3270014	0.3299905	0.3262365	0.3194734	0.2909978	0.2746699	0.2698513	0.2671607	0.2707836	0.2738968	0.2700094	0.2732851	0.266125	0.2666195	0.2394253	0.3003416	0.2939452	0.2872071	0.273322	0.3293464	0.2546542	0.316064	0.2614613	0.3136305	0.3092997	0.2987021	0.3055047	0.2957535	0.315477	0.3166462	0.3085106	0.2846415	0.2288195	0.2990741	0.2970864	0.2759669	0.2811152	0.2816469	0.2817961	0.2574536	0.2661885	0.2605065	0.2813691	0.2639005	0.2850375	0.301155	0.2953895	0.3091488	0.3023014	0.3065082	0.2943496	0.2975835	0.3077208	0.3093881	0.3041807	0.2693943	0.3005873	0.2967238	0.2794354	0.2941014	0.2997417	0.3016914	0.2731503	0.2780485	0.2750839	0.2246402	0.3033828	0.3133756	0.2657271	0.2736014	0.2924447	0.2994337	0.3510289	0.263458	0.2679522	0.281455	0.2958812	0.2834389	0.2743071	0.2684875	0.2949715	0.3006773	0.2922198	0.2929246	0.2855363	0.2815042	0.2604489	0.2866265	0.2721412	0.2839476	0.2996927	0.2941245	0.2769906	0.289847	0.2855889	0.2914061	0.2783943	0.2877625	0.2932303	0.2905111	0.3001304	0.2950289	0.2816765	0.2732863	0.2766589	0.2755756	0.2721438	0.2604716	0.2754722	0.2746562	0.2713153	0.2649054	0.2821473	0.2695068	0.2845488	0.2577878	0.2728485	0.2933512	0.2975289	0.287782	0.2664595	0.2821686	0.2518391	0.2265396	0.2098145	0.217317	0.257547	0.2248032	0.1999099	0.2339799	0.2267233	0.2169554	0.2210142	0.227424	0.2270362	0.2191201	0.2291907	0.2279693	0.1884306	0.2048323	0.1975158	0.2082709	0.2087962	0.2067902	0.2194486	0.2131683	0.1969523	0.2068442	0.1898434	0.2761146	0.2949648	0.2690631	0.3147226	0.2841172	0.2402491	0.2765832	0.2642356	0.3240366	0.2469364	0.2760955	0.2900581	0.3199698
11	Secondary_Auditory_Cortex,_Dorsal_Part	0.2547745	0.2155924	0.2465071	0.2474556	0.24472	0.2503842	0.2438007	0.2303786	0.2335631	0.2347613	0.2289794	0.2288268	0.2662298	0.2461956	0.2620638	0.2364882	0.2313918	0.2546056	0.2228372	0.2376869	0.2406897	0.2240279	0.2151258	0.2342562	0.2330416	0.2356083	0.19034	0.2070074	0.2244109	0.2170704	0.2284968	0.237138	0.3108044	0.3028183	0.3036625	0.3248159	0.3163042	0.3250859	0.2972922	0.3156879	0.3153683	0.3368602	0.3219372	0.3295435	0.3291604	0.3439716	0.332221	0.3286321	0.3304924	0.3274017	0.3160107	0.2904111	0.2768875	0.2712338	0.2677423	0.2739443	0.2789738	0.2754562	0.2827888	0.2696633	0.2641157	0.2388832	0.3035296	0.3004588	0.2884991	0.2656502	0.3327527	0.2523717	0.3105923	0.2574544	0.3148265	0.3182547	0.3022898	0.3082527	0.3117149	0.3118618	0.3226405	0.3121737	0.2752093	0.2268798	0.2956074	0.301303	0.2760093	0.2780938	0.2840165	0.2835167	0.2592724	0.2670695	0.2650684	0.2822765	0.2642921	0.2847022	0.3051557	0.3048168	0.3100649	0.3054592	0.3109799	0.2858625	0.3025547	0.3122323	0.2998208	0.3045562	0.2742724	0.3047975	0.3050449	0.2831014	0.2970105	0.3021113	0.3050773	0.2655155	0.2719249	0.2733476	0.2886706	0.3113415	0.3137577	0.2624003	0.2768793	0.2973711	0.3019336	0.3322304	0.2585913	0.268074	0.2868933	0.3018203	0.2875961	0.264286	0.2697101	0.2967219	0.3085519	0.2973905	0.286321	0.2912482	0.2807374	0.2569239	0.2839111	0.2771164	0.2825653	0.3047138	0.2989447	0.2766356	0.2876383	0.2832188	0.2883019	0.2756305	0.2771267	0.2986885	0.2894407	0.2929804	0.2964157	0.2817442	0.2698396	0.2750819	0.2676501	0.2732989	0.2530758	0.2692907	0.2726292	0.2759651	0.2658157	0.283095	0.2702326	0.2794483	0.2504781	0.2627527	0.283182	0.3027438	0.2866167	0.2689601	0.2724951	0.2499629	0.2188118	0.2066775	0.2206264	0.2560619	0.2322656	0.2004884	0.2340405	0.2252273	0.2080216	0.2207097	0.230182	0.2287742	0.2153278	0.2306074	0.2243955	0.1943409	0.2009296	0.2009128	0.2160101	0.2100791	0.2116925	0.2217811	0.2113359	0.2002792	0.1999734	0.1896468	0.2851683	0.2978744	0.26693	0.3056281	0.2786105	0.2385674	0.2727863	0.2592206	0.3250246	0.2459227	0.2773317	0.2927873	0.3089336
12	Secondary_Auditory_Cortex,_Ventral_Part	0.2517624	0.2176773	0.2453191	0.239571	0.2360418	0.2499222	0.2398992	0.2271222	0.2307466	0.229845	0.228071	0.2280869	0.2614276	0.2401342	0.2618725	0.2335838	0.2297344	0.2486934	0.2201051	0.2353216	0.242247	0.2245484	0.2116168	0.2309564	0.2266094	0.2300884	0.1904986	0.2090199	0.2227406	0.2150028	0.2263981	0.2336134	0.3085975	0.3128758	0.3060643	0.3258153	0.3179685	0.3246973	0.301892	0.3117597	0.3212861	0.3283775	0.318432	0.326282	0.3259761	0.340346	0.3279572	0.3282517	0.3264057	0.3261905	0.3170944	0.2856449	0.2699897	0.2676656	0.2615748	0.2693513	0.2748336	0.2705311	0.2679724	0.263814	0.2606568	0.235284	0.2986665	0.2950549	0.2851157	0.2714649	0.3296123	0.2614832	0.3153038	0.260466	0.3103095	0.3103046	0.2986181	0.3004903	0.2976971	0.3148051	0.3147154	0.3103441	0.2873828	0.2281345	0.2990487	0.2940394	0.2699624	0.2793966	0.2812714	0.2767576	0.2594954	0.2657007	0.2581286	0.2847999	0.2596803	0.2792329	0.2998101	0.2954849	0.3054858	0.2979629	0.3017647	0.2968813	0.28797	0.3110653	0.3049323	0.299471	0.2668329	0.2999111	0.2985123	0.2840742	0.2904037	0.2972098	0.3002655	0.274556	0.2749217	0.2697237	0.2640646	0.3022869	0.3148138	0.2528489	0.2714113	0.2914233	0.2935261	0.318676	0.2641191	0.2626289	0.2783985	0.2909507	0.2805996	0.2735577	0.2678457	0.2900511	0.3004254	0.2912982	0.2887715	0.2828423	0.279576	0.2570468	0.284761	0.2802097	0.2811409	0.2982279	0.294249	0.2776329	0.2916413	0.2835424	0.2877294	0.2797016	0.288193	0.2910312	0.2909908	0.3049498	0.2911854	0.2732108	0.2710153	0.2802283	0.2719857	0.2630179	0.2597609	0.2748116	0.2747436	0.2758699	0.2666508	0.2793123	0.2627514	0.2833441	0.2560797	0.2746553	0.289078	0.2970927	0.287455	0.2624859	0.2823133	0.2478852	0.2259099	0.2160426	0.2216652	0.260002	0.2286151	0.2056643	0.2331975	0.2253271	0.2125522	0.2183319	0.2233013	0.2281494	0.2165403	0.2300866	0.2338332	0.188141	0.2022193	0.2006792	0.2118215	0.2061613	0.2080074	0.2127118	0.2109947	0.1998048	0.2019442	0.1973435	0.2799092	0.2932461	0.2647902	0.3103443	0.282046	0.2471201	0.2818342	0.265024	0.318145	0.2465811	0.2798221	0.2971226	0.3128215
13	Dorsolateral_Orbital_Cortex	0.2581965	0.2205496	0.2502363	0.2537185	0.2403698	0.2595049	0.2603502	0.2323337	0.2428673	0.2420996	0.2380003	0.2379733	0.2719938	0.2550553	0.2665634	0.2528703	0.2433539	0.2610223	0.2220183	0.2502581	0.2419957	0.2372213	0.217806	0.247157	0.2439721	0.2373908	0.1935534	0.2225692	0.240998	0.2214032	0.2489481	0.2444771	0.3162749	0.3144344	0.3082708	0.3422106	0.3365903	0.3446768	0.3272821	0.3458523	0.3300607	0.3491572	0.3395535	0.3458581	0.3323452	0.3531953	0.3487027	0.3425067	0.3388276	0.3333822	0.3095488	0.3047521	0.290966	0.2798191	0.2606018	0.2854024	0.2757327	0.2924019	0.289791	0.2768296	0.2712989	0.256385	0.3105486	0.3158189	0.2902401	0.2867255	0.320107	0.2668594	0.3165532	0.2785296	0.3015861	0.3140821	0.3160403	0.3045034	0.3156832	0.3093597	0.3190426	0.322243	0.28586	0.2371451	0.306149	0.2858799	0.2778926	0.2877416	0.2921631	0.2827928	0.2674496	0.2734995	0.2708864	0.2927538	0.2709198	0.2841823	0.3059117	0.2944653	0.3219292	0.3186254	0.3249896	0.3255367	0.2973505	0.3181898	0.2995231	0.3100221	0.2723257	0.3083085	0.3118356	0.2956441	0.3069357	0.3143712	0.3223328	0.2732518	0.2735146	0.2793288	0.2424465	0.3062242	0.3205928	0.2774043	0.2825885	0.3001006	0.3131979	0.4020439	0.2682505	0.2688596	0.2865219	0.3104513	0.2905757	0.2694082	0.2851686	0.3018865	0.3103601	0.290891	0.2957076	0.2805481	0.2865842	0.2598875	0.2993317	0.3056448	0.2932027	0.3193308	0.2478424	0.2903175	0.2991055	0.2809759	0.2990246	0.3021953	0.2964188	0.2998637	0.3121522	0.2971331	0.2914535	0.2836681	0.2836703	0.2862274	0.2740121	0.2884037	0.2629687	0.2853602	0.285346	0.2873622	0.2738234	0.2913872	0.2857948	0.2892973	0.2646239	0.2692507	0.3049708	0.3055262	0.2872713	0.2765277	0.2919357	0.2650875	0.2311134	0.2277527	0.2331277	0.259771	0.2418155	0.2245216	0.2435837	0.2312496	0.2303977	0.2382712	0.2423702	0.2362629	0.2241947	0.2326648	0.2369828	0.1930057	0.221846	0.2045604	0.2395578	0.2201304	0.2230049	0.232596	0.2238809	0.216799	0.2156233	0.2005169	0.2799393	0.2987264	0.2918893	0.3284912	0.3025863	0.2661114	0.2913974	0.266501	0.3433748	0.2708276	0.302044	0.313354	0.3256574
14	Frontal_Cortex,_Area_3	0.2542456	0.2204335	0.2500418	0.2535168	0.2415289	0.2547923	0.2534274	0.2393446	0.2420507	0.2478871	0.2393549	0.239412	0.2635505	0.2526922	0.2695301	0.2455298	0.2480656	0.2581398	0.2240236	0.2508611	0.247212	0.2343143	0.2217641	0.2452963	0.2370773	0.2451828	0.1808344	0.2162107	0.2330004	0.2205541	0.2435578	0.2384406	0.3183152	0.3196857	0.3182311	0.3350464	0.338944	0.3355465	0.3276354	0.3419793	0.3363808	0.3383378	0.3326375	0.3398359	0.3399461	0.3482854	0.3373313	0.345857	0.3321101	0.3373596	0.3194883	0.298169	0.2865539	0.2781152	0.2707335	0.2872289	0.2763033	0.2814633	0.2888815	0.2727429	0.274713	0.2530197	0.3155616	0.310921	0.2966892	0.2727957	0.324395	0.2617735	0.3192337	0.2694612	0.2969564	0.3124909	0.3099497	0.3009003	0.3105841	0.3241982	0.3174746	0.3213788	0.2854204	0.2308387	0.306713	0.294646	0.2716145	0.2835697	0.2863789	0.2743343	0.2636731	0.2697205	0.2681823	0.2898042	0.2669136	0.2859233	0.3101834	0.3053693	0.3144912	0.315749	0.3183877	0.3190704	0.304092	0.3169157	0.3094234	0.3137645	0.2781418	0.3099211	0.3147159	0.3040481	0.3106606	0.317032	0.3189143	0.277846	0.2820589	0.2897149	0.2787756	0.3108213	0.3183571	0.2772244	0.2858565	0.3039633	0.3141188	0.3203719	0.2728833	0.2757776	0.2892841	0.307245	0.2975009	0.279762	0.2879226	0.301177	0.3058251	0.3020452	0.3008035	0.2904923	0.2874522	0.2650462	0.2941731	0.3014902	0.2999954	0.3115166	0.2976814	0.28892	0.3036774	0.2879437	0.3019895	0.3006824	0.2971839	0.3062889	0.3145226	0.3065399	0.2994722	0.2886824	0.2934784	0.2944235	0.2791473	0.2822499	0.2725555	0.2898109	0.296038	0.279676	0.2770385	0.2981887	0.283082	0.2971617	0.2718455	0.2775676	0.3049611	0.3099976	0.2941248	0.2808443	0.2931239	0.2646461	0.2418283	0.2209065	0.2346057	0.2705364	0.2454652	0.2266656	0.249445	0.2306811	0.2337944	0.238239	0.2316039	0.2324349	0.2239569	0.2298859	0.2353379	0.2008533	0.2179192	0.2104177	0.2241585	0.2175383	0.2144038	0.2270312	0.2212776	0.2163467	0.2177443	0.2092956	0.2900866	0.2943239	0.2830326	0.3117339	0.2924125	0.2519883	0.2871207	0.2690468	0.3269974	0.269369	0.2935408	0.3065012	0.3165083
15	Frontal_Association_Cortex	0.2556751	0.221495	0.2472784	0.2519215	0.2390279	0.2499702	0.2489407	0.2338645	0.2406657	0.2381612	0.240331	0.2403634	0.2665713	0.2519809	0.2660156	0.2507101	0.2442551	0.2530777	0.2212893	0.248847	0.2437664	0.2329491	0.207581	0.2417452	0.2341475	0.2370164	0.1916457	0.218454	0.2329996	0.2227965	0.236837	0.2353185	0.3193461	0.3171324	0.3150107	0.3348439	0.3386654	0.3318771	0.3260315	0.3417624	0.3334307	0.3420424	0.3317828	0.3446664	0.3365001	0.3485116	0.3386814	0.3434937	0.333261	0.3388541	0.3115354	0.3033614	0.293733	0.2796618	0.262802	0.2841968	0.285063	0.2878993	0.2922096	0.2851093	0.2778068	0.2632119	0.3137673	0.3113844	0.2962023	0.2863983	0.3165611	0.2721424	0.3149621	0.271696	0.3016001	0.311573	0.3154636	0.2979833	0.3057375	0.3236408	0.3184169	0.3147635	0.2792348	0.2293759	0.2961629	0.2933524	0.273424	0.2812234	0.2879637	0.2776553	0.2607598	0.2649283	0.2597207	0.2841831	0.2588317	0.2854047	0.3097084	0.3073536	0.3142807	0.3189638	0.3163324	0.322295	0.3068152	0.3160039	0.3023967	0.3146788	0.277556	0.3082687	0.3176548	0.3058095	0.3073976	0.3167098	0.3161969	0.2810813	0.2821479	0.2813939	0.2735508	0.3148755	0.3178171	0.2790613	0.278101	0.2988196	0.3087308	0.2892186	0.2683616	0.2673816	0.2832585	0.3098902	0.2986425	0.2731888	0.2838992	0.2960343	0.3124475	0.2971756	0.2928706	0.2832471	0.2842222	0.2672505	0.2947803	0.2958539	0.2942942	0.3146463	0.2744118	0.2905489	0.303259	0.285281	0.297783	0.3000864	0.296699	0.3071734	0.3146978	0.3042863	0.2928979	0.2849686	0.2946433	0.2902969	0.2785072	0.2969418	0.2792444	0.2936876	0.2912421	0.2862151	0.2795753	0.3004234	0.2825139	0.2936685	0.2737231	0.2752009	0.3092471	0.3120081	0.2901482	0.2788185	0.2884643	0.2670065	0.2406051	0.2230943	0.2367446	0.2695093	0.2515432	0.2182003	0.2549754	0.238435	0.2321365	0.2364807	0.2325103	0.2379387	0.2269834	0.2356935	0.2291261	0.2042604	0.2182217	0.2100777	0.2331406	0.2174722	0.2199343	0.239224	0.2288805	0.2197076	0.2191903	0.2093243	0.2867866	0.312475	0.2866293	0.32506	0.2991981	0.2543602	0.2892486	0.2759483	0.3302408	0.2757451	0.2971771	0.2910001	0.3173201
16	Insular_Cortex	0.2473391	0.2147334	0.2442702	0.2461326	0.228396	0.2502879	0.2433323	0.2311579	0.2336456	0.2337508	0.2303658	0.2302961	0.2702565	0.2448522	0.2633916	0.235885	0.2428281	0.2501306	0.2163228	0.2375872	0.2392082	0.2311893	0.2116686	0.2363698	0.2330377	0.2346371	0.1870541	0.2112774	0.2288143	0.2126534	0.2328978	0.2326418	0.3064494	0.3150564	0.3070712	0.3311218	0.3384903	0.3250963	0.3185883	0.3293274	0.3309012	0.3298039	0.323411	0.3324967	0.3296279	0.3343106	0.327821	0.3340897	0.3233854	0.3224224	0.310286	0.2924932	0.2730722	0.2716315	0.2575915	0.2799613	0.2747197	0.2816884	0.2750496	0.2670044	0.2682651	0.2488165	0.3039859	0.3018684	0.285901	0.2754653	0.3269721	0.2622002	0.3161617	0.2711389	0.302485	0.3103812	0.3189438	0.2958663	0.2988121	0.3092422	0.3181477	0.3058642	0.279683	0.2282566	0.2951305	0.285174	0.2768536	0.2829877	0.282463	0.2751623	0.2568823	0.2578168	0.2567741	0.2861176	0.2621592	0.2799188	0.2999416	0.2938966	0.3073535	0.3061692	0.3098853	0.310724	0.288749	0.3105403	0.3001431	0.2994321	0.2646893	0.3071585	0.3088706	0.2908123	0.297983	0.2973554	0.3005579	0.2655215	0.2718403	0.2761521	0.2946907	0.3041373	0.3159075	0.2702623	0.2693577	0.2915414	0.3044907	0.3046736	0.258955	0.2548592	0.2762199	0.3049438	0.2889768	0.2705349	0.2748403	0.2880266	0.3042364	0.293689	0.2858804	0.2734804	0.278899	0.2546974	0.291724	0.2867887	0.2884647	0.3057618	0.3070762	0.2796296	0.2931673	0.2833169	0.290941	0.2989189	0.2919671	0.2952428	0.3014627	0.3010914	0.2868726	0.2766658	0.2812374	0.2823774	0.2642924	0.2898835	0.2613956	0.27941	0.2863961	0.28624	0.2708535	0.2873514	0.2772248	0.2874658	0.2651972	0.2698158	0.2964454	0.2986682	0.2907875	0.2655202	0.2828111	0.2607373	0.2322832	0.2291576	0.2331277	0.2633198	0.236172	0.2295405	0.2447351	0.2289869	0.2313146	0.2355588	0.2297563	0.2383373	0.2251807	0.236284	0.2428185	0.189958	0.2068359	0.2011704	0.2168502	0.2198155	0.2251727	0.2265598	0.224487	0.2244058	0.2205372	0.2043047	0.284437	0.3110054	0.2880329	0.3333172	0.3052029	0.2617642	0.288647	0.2671295	0.3322225	0.2707658	0.2969714	0.3222088	0.3297805
17	Lateral_Orbital_Cortex	0.2514281	0.2140573	0.2443744	0.242664	0.2352923	0.244572	0.2429451	0.2300337	0.2355136	0.235348	0.2332133	0.2332391	0.2548009	0.2473472	0.2615426	0.2394346	0.2420525	0.2494252	0.2169607	0.24549	0.2416359	0.2282775	0.2090383	0.2332634	0.2295622	0.2343783	0.1813002	0.2128788	0.2253523	0.2148736	0.2328056	0.2270676	0.3106928	0.3089219	0.3086315	0.326629	0.3337978	0.3284731	0.322073	0.3350435	0.3314137	0.329457	0.3210428	0.3355592	0.3300272	0.3404912	0.3280066	0.3374613	0.3184169	0.3255107	0.3023109	0.2892962	0.2767709	0.2641254	0.2595775	0.280219	0.2686454	0.2771088	0.2839968	0.2656794	0.2684967	0.2565155	0.3071464	0.3056698	0.2885832	0.271184	0.3132763	0.2547755	0.3098403	0.2671886	0.2957318	0.3038877	0.3080752	0.2941115	0.2997352	0.3268577	0.3110469	0.3096608	0.2794065	0.2232381	0.292586	0.2826634	0.2680516	0.2780099	0.2806442	0.2724196	0.2575958	0.2616744	0.2602559	0.2831685	0.2615215	0.2828226	0.3007468	0.2960639	0.3109772	0.309623	0.3106668	0.307504	0.29663	0.306593	0.2986109	0.306742	0.2686776	0.3045612	0.3046394	0.2948896	0.3026311	0.3103594	0.3074491	0.2659476	0.2702107	0.2759507	0.2443817	0.2979217	0.3068503	0.2714022	0.2780789	0.2900426	0.3051551	0.2963491	0.2653401	0.2646788	0.2801051	0.3063999	0.286756	0.2722009	0.277524	0.2916535	0.2976719	0.2931707	0.2921633	0.2736949	0.2788706	0.2602795	0.28916	0.2993239	0.287507	0.3057695	0.2718259	0.281461	0.2981614	0.2792423	0.2909653	0.2977366	0.29086	0.3001862	0.3062505	0.295744	0.2896183	0.2837301	0.2822128	0.2830642	0.2729686	0.2838953	0.268696	0.2844818	0.2864671	0.2716406	0.2709621	0.289652	0.2786306	0.2918401	0.2683008	0.2687355	0.2946801	0.298483	0.2845089	0.272037	0.2846458	0.2595316	0.2274412	0.2115299	0.2259888	0.2556384	0.2312968	0.204426	0.239342	0.2236072	0.2216935	0.2260578	0.223807	0.2269175	0.2147457	0.2150389	0.2142461	0.1892229	0.2069421	0.2014608	0.2268576	0.2070084	0.2057439	0.2210733	0.2142559	0.2031529	0.2114642	0.1962436	0.2773914	0.2825785	0.2711447	0.3059944	0.2828307	0.2448873	0.2697951	0.2640671	0.3140614	0.2591405	0.2858296	0.2865194	0.3051536
18	Lateral_Parietal_Association_Cortex	0.2668115	0.2297692	0.2563691	0.2672314	0.2454067	0.2593404	0.2550311	0.2449872	0.2501688	0.2488478	0.2413456	0.2415336	0.2709741	0.26004	0.2699703	0.2489363	0.2477657	0.2584517	0.2343835	0.2499154	0.2444679	0.2352355	0.2210045	0.2527386	0.2377741	0.2495278	0.2031016	0.2264465	0.2357721	0.2224128	0.2363257	0.2403555	0.3216587	0.3229337	0.3254212	0.3348378	0.3456984	0.3390955	0.3318371	0.3336162	0.3479889	0.3481696	0.3428255	0.3412181	0.3438871	0.3437518	0.3400731	0.3375267	0.3428257	0.3352204	0.3268069	0.3121625	0.2904844	0.2844076	0.2718185	0.2969268	0.2986946	0.301548	0.2926016	0.3020452	0.2793218	0.2552059	0.3082994	0.3117297	0.3072099	0.2878564	0.3377965	0.2776436	0.3261268	0.279794	0.3122749	0.322236	0.3254265	0.3110987	0.3054737	0.3237338	0.3334315	0.3161642	0.2978362	0.2496457	0.2946537	0.2978431	0.2835385	0.293739	0.2929265	0.2919404	0.259858	0.2674935	0.2636929	0.2825663	0.2720668	0.2920478	0.3173734	0.3098287	0.3158587	0.3277023	0.324817	0.3175915	0.3138956	0.323203	0.3187902	0.3226543	0.2892313	0.3099823	0.3232968	0.3125942	0.3148843	0.3138138	0.3201572	0.2812423	0.2833481	0.2878319	0.2882632	0.3177739	0.3209848	0.2767331	0.2911877	0.3025069	0.3116069	0.3225494	0.2750052	0.2817304	0.2945444	0.3159431	0.2965593	0.2870326	0.2869637	0.3034749	0.3228441	0.307378	0.3047616	0.2975249	0.291701	0.2807649	0.3042904	0.2938682	0.2941757	0.3180008	0.2961125	0.2905209	0.3036895	0.2857576	0.3119055	0.288509	0.3039706	0.3198443	0.3169773	0.3049862	0.3031182	0.292815	0.2898598	0.2910547	0.2759368	0.3008121	0.2806501	0.2956494	0.2832391	0.2844902	0.2855264	0.2953234	0.2801746	0.2956704	0.2791071	0.280221	0.3063503	0.3106156	0.2777686	0.2780031	0.2865753	0.268468	0.2356723	0.1991236	0.2213908	0.2607387	0.2341522	0.217338	0.2426434	0.238926	0.2238027	0.2308904	0.2171018	0.2385903	0.2272521	0.2406938	0.2430196	0.1969587	0.2108623	0.2083139	0.216208	0.216653	0.2250037	0.2233479	0.2165204	0.2130446	0.213323	0.2101788	0.2839444	0.3142328	0.2855198	0.2989515	0.2866312	0.2336807	0.2969866	0.2706859	0.3172282	0.2569916	0.3052427	0.2804993	0.3103784
19	Primary_Motor_Cortex	0.2463882	0.2140406	0.2391721	0.2475217	0.2343809	0.2418757	0.2354308	0.2286255	0.2333963	0.2353698	0.2287905	0.2288039	0.2535399	0.2423031	0.2577647	0.2331445	0.2364364	0.2426019	0.2160233	0.2370316	0.235667	0.2238478	0.2057008	0.2352257	0.2263667	0.2347488	0.1819068	0.2072248	0.2236737	0.2095866	0.2276902	0.2275536	0.3040798	0.302489	0.3057261	0.3178565	0.3241903	0.3150353	0.3142303	0.322157	0.32154	0.320928	0.3186052	0.3246015	0.3220307	0.328327	0.322097	0.3346787	0.3195919	0.3252143	0.3080016	0.2895314	0.2785835	0.2685948	0.2622509	0.2768271	0.2750672	0.2751162	0.2780198	0.2727441	0.2616826	0.246952	0.3001464	0.2964408	0.288116	0.2672544	0.3147488	0.2583029	0.3043095	0.2569256	0.2948747	0.3043086	0.3067002	0.2938067	0.29992	0.3154971	0.3162657	0.3030568	0.2823888	0.2259667	0.2919703	0.2927395	0.2631027	0.2732212	0.2739136	0.2646221	0.2516314	0.2539495	0.2486193	0.2704315	0.251696	0.2724892	0.299303	0.2919813	0.3023587	0.3057906	0.3037015	0.3041612	0.2956843	0.3042457	0.2978346	0.3046461	0.272836	0.2942044	0.307213	0.2939979	0.2988388	0.298334	0.3013919	0.2721257	0.2739744	0.2754016	0.2895372	0.2992595	0.3069269	0.266448	0.2773747	0.2914346	0.3005147	0.2943349	0.2617306	0.2656091	0.2779211	0.2940425	0.2854224	0.2660959	0.2726141	0.2888328	0.2974323	0.2889611	0.2899252	0.2764047	0.2746293	0.2635168	0.2815719	0.29048	0.2878523	0.3029932	0.2551273	0.2766297	0.2912539	0.2759291	0.2892065	0.2824803	0.287799	0.2976486	0.3044952	0.2917961	0.2897379	0.2804606	0.2817868	0.2843196	0.2691112	0.278006	0.2701581	0.2823927	0.2792053	0.2689189	0.2686152	0.2862635	0.2645918	0.2822895	0.2617137	0.2645003	0.2913881	0.2992856	0.2785282	0.2702579	0.2772924	0.2516464	0.2290833	0.2036494	0.2205516	0.2561514	0.2333835	0.2044446	0.236082	0.2257494	0.2196519	0.2244226	0.2190232	0.2200634	0.2154374	0.2237227	0.2166609	0.188641	0.2049771	0.2001639	0.2152831	0.206814	0.203186	0.2144901	0.2100521	0.2046799	0.2066256	0.1934125	0.2750361	0.2907465	0.2635442	0.2927813	0.279458	0.2370054	0.2724469	0.2596808	0.3062839	0.2553369	0.2870857	0.2728027	0.2986914
